# tau=0.8, RDD=0.6
##
# n  m
 25  8
# job ptime ddate
    1    85    33
    2    40    10
    3    79     9
    4    80    83
    5    92    18
    6    20    43
    7    34    70
    8    77    51
    9    28    24
   10    56    53
   11    48    44
   12    63    41
   13    37    81
   14    52    24
   15    96    64
   16    92    44
   17    64    64
   18    72    33
   19    15    74
   20    61    23
   21     2    29
   22    25    67
   23    14    77
   24    81     5
   25    16    79
