# tau=0.6, RDD=0.6
##
# n  m
 25  2
# job ptime ddate
    1    98   289
    2    75   359
    3    91   113
    4    99   258
    5    67   308
    6    50   451
    7    17   250
    8    84   203
    9    89   412
   10     8   243
   11    65    68
   12    25   207
   13    63   310
   14    23   406
   15    71   162
   16    32   341
   17    33   263
   18    24   263
   19     8   191
   20    64   356
   21    23   141
   22    66   320
   23    52    83
   24    98   235
   25    29   350
