# tau=0.4, RDD=0.8
##
# n  m
 25  8
# job ptime ddate
    1    64    47
    2    76    45
    3    10    71
    4    14   130
    5    53   119
    6     8    67
    7     7    89
    8    21    92
    9    47    78
   10    82   104
   11    58    38
   12    76    86
   13     6   112
   14    16    61
   15   100   139
   16    21    92
   17    89   126
   18    13   111
   19   100    98
   20     6    31
   21    88   111
   22     8   121
   23     1   131
   24    93   125
   25    60   120
