# tau=0.4, RDD=0.2
##
# n  m
 25 10
# job ptime ddate
    1    64    59
    2    76    58
    3    10    64
    4    14    76
    5    53    74
    6     8    63
    7     7    68
    8    21    68
    9    47    65
   10    82    71
   11    58    57
   12    76    67
   13     6    73
   14    16    62
   15   100    78
   16    21    68
   17    89    76
   18    13    72
   19   100    70
   20     6    55
   21    88    72
   22     8    74
   23     1    77
   24    93    75
   25    60    74
