# tau=1.0, RDD=1.0
##
# n  m
 25  3
# job ptime ddate
    1    64    33
    2    76    30
    3    10    73
    4    14   170
    5    53   153
    6     8    67
    7     7   103
    8    21   108
    9    47    84
   10    82   128
   11    58    18
   12    76    99
   13     6   141
   14    16    56
   15   100   185
   16    21   107
   17    89   164
   18    13   139
   19   100   117
   20     6     6
   21    88   139
   22     8   155
   23     1   173
   24    93   163
   25    60   155
