# tau=0.6, RDD=0.8
##
# n  m
 25  5
# job ptime ddate
    1    85    85
    2    40    27
    3    79    23
    4    80   212
    5    92    46
    6    20   109
    7    34   178
    8    77   130
    9    28    63
   10    56   135
   11    48   111
   12    63   105
   13    37   207
   14    52    62
   15    96   164
   16    92   112
   17    64   163
   18    72    85
   19    15   189
   20    61    60
   21     2    75
   22    25   172
   23    14   195
   24    81    14
   25    16   202
