# tau=0.2, RDD=0.8
##
# n  m
 25 10
# job ptime ddate
    1    85    95
    2    40    66
    3    79    64
    4    80   159
    5    92    76
    6    20   107
    7    34   142
    8    77   118
    9    28    84
   10    56   121
   11    48   109
   12    63   105
   13    37   157
   14    52    84
   15    96   135
   16    92   109
   17    64   135
   18    72    95
   19    15   148
   20    61    83
   21     2    90
   22    25   139
   23    14   151
   24    81    60
   25    16   154
