# tau=0.2, RDD=0.8
##
# n  m
 25  5
# job ptime ddate
    1    49   286
    2    22   235
    3    96   175
    4    93   248
    5    15   172
    6    89   157
    7    65   145
    8    44   215
    9    62   147
   10    29   129
   11    79   245
   12    31   124
   13    45   257
   14    23   131
   15    19   248
   16    28   113
   17    56   289
   18    42   109
   19    17   203
   20    91   134
   21    11   147
   22    13   258
   23    50   245
   24    77   230
   25    99   292
