# tau=0.2, RDD=0.4
##
# n  m
 25  8
# job ptime ddate
    1    53   138
    2     9   110
    3    20   139
    4    67   133
    5    90   115
    6    35   136
    7     7   103
    8     3   120
    9    46   148
   10     7   145
   11    24   113
   12    98   107
   13    91   149
   14    86   115
   15    27   136
   16    54   153
   17    38   130
   18    77   134
   19    52   147
   20    67   120
   21    54   151
   22     4   118
   23    44   144
   24    94   136
   25    94   150
