# tau=0.4, RDD=0.8
##
# n  m
 25  3
# job ptime ddate
    1    98   287
    2    75   350
    3    91   131
    4    99   260
    5    67   304
    6    50   431
    7    17   253
    8    84   211
    9    89   396
   10     8   247
   11    65    91
   12    25   214
   13    63   306
   14    23   391
   15    71   174
   16    32   334
   17    33   264
   18    24   264
   19     8   200
   20    64   347
   21    23   156
   22    66   315
   23    52   104
   24    98   239
   25    29   341
