# tau=0.8, RDD=0.4
##
# n  m
 25  7
# job ptime ddate
    1    98    42
    2    75    56
    3    91     8
    4    99    36
    5    67    46
    6    50    73
    7    17    35
    8    84    26
    9    89    66
   10     8    33
   11    65     0
   12    25    26
   13    63    46
   14    23    64
   15    71    18
   16    32    52
   17    33    37
   18    24    37
   19     8    23
   20    64    55
   21    23    14
   22    66    48
   23    52     3
   24    98    32
   25    29    54
