# tau=0.2, RDD=0.4
##
# n  m
 25  5
# job ptime ddate
    1    98   221
    2    75   240
    3    91   174
    4    99   213
    5    67   226
    6    50   264
    7    17   211
    8    84   198
    9    89   254
   10     8   209
   11    65   162
   12    25   199
   13    63   227
   14    23   252
   15    71   187
   16    32   235
   17    33   214
   18    24   214
   19     8   195
   20    64   239
   21    23   181
   22    66   229
   23    52   166
   24    98   207
   25    29   237
